EstablishmentID,EstablishmentNumber,EstablishmentName,State,ProjectCode,ProjectName,FormID,CollectionDate,SampleSource,SalmonellaSPAnalysis,SalmonellaSerotype,SalmonellaPFGEPattern,SalmonellaAlleleCode,SalmonellaFSISNumber,SalmonellaAMRResistanceProfile,CampylobacterAnalysis1ml,CampylobacterAnalysis30ml,CampylobacterSpecies,CampylobacterPFGEPattern,CampylobacterAlleleCode,CampyFSISNumber,CampyAMRResistanceProfile,Weekday,Longitude,Latitude,WeatherDate_Day0,MaxTemp_Day0,MinTemp_Day0,AverageTemp_Day0,Precipitation_Day0,Humidity_Day0,PrecipType_Day0,Snow_Day0,SnowDepth_Day0,WindGust_Day0,WindSpeed_Day0,WindDirection_Day0,Pressure_Day0,CloudCover_Day0,Visibility_Day0,Solar Radiation_Day0,DEW_Day0,WeatherDate_Day1,MaxTemp_Day1,MinTemp_Day1,AverageTemp_Day1,Precipitation_Day1,Humidity_Day1,PrecipType_Day1,Snow_Day1,SnowDepth_Day1,WindGust_Day1,WindSpeed_Day1,WindDirection_Day1,Pressure_Day1,CloudCover_Day1,Visibility_Day1,Solar Radiation_Day1,DEW_Day1,WeatherDate_Day2,MaxTemp_Day2,MinTemp_Day2,AverageTemp_Day2,Precipitation_Day2,Humidity_Day2,PrecipType_Day2,Snow_Day2,SnowDepth_Day2,WindGust_Day2,WindSpeed_Day2,WindDirection_Day2,Pressure_Day2,CloudCover_Day2,Visibility_Day2,Solar Radiation_Day2,DEW_Day2,WeatherDate_Day3,MaxTemp_Day3,MinTemp_Day3,AverageTemp_Day3,Precipitation_Day3,Humidity_Day3,PrecipType_Day3,Snow_Day3,SnowDepth_Day3,WindGust_Day3,WindSpeed_Day3,WindDirection_Day3,Pressure_Day3,CloudCover_Day3,Visibility_Day3,Solar Radiation_Day3,DEW_Day3,Numerical_Weekday
3890,P7264+V7264,"Sanderson Farms, Inc.",LA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103096358,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-90.508328,30.505053,2022-12-08,79.3,62.9,69.7,0,88.5,,0,0,6.9,4.9,213.2,1023.2,51.6,6.1,94.8,65.7,2022-12-07,82.6,64.9,72.9,0,84.8,,0,0,10.3,9.8,170.5,1023.8,61.7,6.1,117.4,67.4,2022-12-06,82.4,68.1,73.4,0.003,84.7,rain,0,0,25.3,14.5,186.3,1018.1,63.9,8.1,129,68,2022-12-05,77.5,65.5,70.4,0.01,87.6,rain,0,0,23,11.7,186.3,1016.8,89.8,7.7,65.2,66.4,4
4159,P1137,"Tyson Foods, Inc.",TX,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103092116,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp -
2150.2590.3734.5655.8000.20233 |
03/29/2023",FSIS12319229,Pan-Susceptible,Thursday,-95.2769106,29.7843387,2022-12-08,81,69.8,74.3,0,83.4,,0,0,19.7,11.7,167,1021.6,80.1,7.7,72.3,68.5,2022-12-07,81.8,70.1,74.1,0.016,87.2,rain,0,0,26.4,15.6,169.4,1021.5,78.3,5.7,60.1,69.5,2022-12-06,81.6,68.2,73.5,0,85.2,,0,0,26.4,15.6,185.1,1015.3,85.1,8.8,62,68.4,2022-12-05,81,65,71.6,0,86.7,,0,0,24.8,13.7,190,1014.7,85.5,5.9,44.9,67,4
4487,P308,Koch Foods of Mississippi,MS,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103095480,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-89.6657817,32.3135679,2022-12-08,80.2,61.8,69.4,0,81.6,,0,0,17.2,11.2,190.7,1021.7,47,8.5,78.6,62.9,2022-12-07,81.8,66.2,72,0,80.5,,0,0,20.4,9.3,195.3,1022.9,48.5,9.3,85.9,65.2,2022-12-06,79.7,68.6,72.2,0,78.7,,0,0,26.4,14.3,184.9,1016.7,72,9.9,64,64.8,2022-12-05,70.9,56.9,65.1,0.007,87.6,rain,0,0,27.7,10.2,178,1015.3,95.7,7.8,32.4,61.3,4
4510,P1254+V1254,"Koch Foods of Ashland, LLC",AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103097202,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-85.8196182,33.2846031,2022-12-08,77.1,54.6,64.3,0,87.7,,0,0,16.1,11.7,260.2,1022.5,51.8,6.3,78.6,60,2022-12-07,75.3,61,68.5,0.008,88.2,rain,0,0,22.1,11.2,238.1,1024.3,87.7,9,51.9,64.7,2022-12-06,74.9,60.9,67.5,0.015,87.7,rain,0,0,22.1,12.7,225.3,1019.6,72.6,9.1,62,63.5,2022-12-05,60.7,51,55.3,0.249,94.5,rain,0,0,13,6.6,67.4,1018.2,97.5,8.4,12.5,53.7,4
4526,P17500,Pilgrim's Pride Corporation,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103097067,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-85.9595721,31.2555161,2022-12-08,75,58.2,64.9,0.008,90,rain,0,0,10.3,6.8,284.9,1023.1,48.5,5.3,116.1,61.5,2022-12-07,79.9,60.4,69.2,0.008,87.4,rain,0,0,17.2,7.3,242.6,1024.9,56.7,6.3,106.6,64.6,2022-12-06,76.1,63,68,0,93,,0,0,30,6.5,183.1,1020.6,70.9,8.1,70.3,65.7,2022-12-05,71.6,52,63.1,0,88.5,,0,0,13.6,6.2,182.3,1018.1,81.4,7.4,67.2,59.4,4
4541,P341,Golden Rod Broilers,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103090894,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,FSIS_Camp - 45.48.253 | 03/29/2023,FSIS32308664,Cip Nal Tet,Thursday,-86.7689255,34.1532529,2022-12-08,71.8,58.5,64,0.017,95.7,rain,0,0,18.4,8.5,234.4,1022.3,78.9,5.8,76.3,63.6,2022-12-07,67.6,64.2,66.3,0.356,98.5,rain,0,0,20.4,7.3,218.1,1024.1,99.5,5.6,16.4,66,2022-12-06,69.8,61.3,65.3,0.05,97.8,rain,0,0,25.5,9.5,207.6,1018.7,95.1,7.5,26,64.8,2022-12-05,60.8,47.1,51.8,1.275,96.8,rain,0,0,14.8,7,130.3,1017,99.5,4.6,8.8,51.1,4
6025,P6058,Perdue Foods LLC,WA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103092353,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-122.3797525,48.4582694,2022-12-08,46.3,35.6,41.8,0.076,88.8,rain,0,0,26.7,15.1,138.3,1013.2,99.3,9.8,57.5,38.5,2022-12-07,46.3,37.3,41.3,0.036,87.7,rain,0,0,36.9,16.2,91,1019.1,99.4,9.7,20.5,37.6,2022-12-06,39.2,33.7,36.2,0.034,97.3,rain,0,0,15.7,7.5,62.6,1020.3,98.1,9.9,146.4,35.5,2022-12-05,35.6,28.2,31.7,0,91.9,,0,0,8.7,10,30.7,1017.5,57.2,9.9,122.8,29.6,4
6847,M9977+P1325,Tyson Foods Inc.,PA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103095845,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-76.2999535,40.7380319,2022-12-08,47.3,36.6,44.6,0,73.1,,0,0,20.8,9.8,343.7,1024.9,75.5,9.1,50,36.2,2022-12-07,51.6,44.9,48,0.043,96.2,rain,0,0,15.9,4,337.4,1021.5,99.9,2.2,24.7,47,2022-12-06,46.6,29.4,39.1,0.367,91.5,"rain, snow",0,0,17.4,4.1,51.3,1023.6,84.8,4.6,10.1,36.8,2022-12-05,45.2,17.7,30.6,0,70.5,,0,0,21.3,8.8,156.8,1023.5,9.7,9.4,97.3,21.5,4
6162809,M51255+P51255,Natural State Processing,AR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103091485,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-92.4588692,35.5685062,2022-12-08,59,51.8,55.3,0.002,97.5,rain,0,0,10.3,6.9,19.3,1021.5,99.8,6,44.2,54.6,2022-12-07,59,53.6,56.7,0,95.6,,0,0,9.2,2.3,41.8,1022.2,99.5,3.2,21.8,55.4,2022-12-06,60.8,48.2,52.8,0,99.1,,0,0,7.6,1.7,291,1013.6,99.5,3.9,19.9,52.6,2022-12-05,48.2,39.2,43.2,0,96.5,,0,0,8.9,1.7,75,1013.4,100,5.2,18.8,42.2,4
6164030,P46374,"Sanderson Farms
Processing, LLC",TX,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103092673,2022-12-08 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Thursday,-95.6992202,31.7275245,2022-12-08,78.7,68,72,0,86.6,,0,0,19.5,12.7,191.3,1020.3,94.4,7.6,67.2,67.5,2022-12-07,80.6,68,72.6,0,81,,0,0,23,14.9,187.1,1020.7,75.9,9.4,126,65.8,2022-12-06,77,68,71.5,0,87.5,,0,0,31.1,18.2,195.3,1013.8,82.2,9.8,73.4,67.4,2022-12-05,76.9,55.4,64.8,0,89.7,,0,0,25.2,13.8,194.5,1012.8,75.1,6.2,53,61.5,4
3,P40,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103093678,2022-12-09 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-83.826709,34.2854113,2022-12-09,62,52.1,57.5,0.104,94.9,rain,0,0,11.4,10.3,83.4,1020.1,96.5,5.6,15.3,56.1,2022-12-08,72,61.1,65.2,0,90.5,,0,0,11.4,10.3,268.5,1021.8,72.9,6.6,66.9,62.2,2022-12-07,66.8,51.2,58.4,0,96,,0,0,14.3,9.2,248.6,1024.9,98.1,3.3,36.5,57.2,2022-12-06,50,44,47.2,0.716,95.3,rain,0,0,17.2,10.4,78.7,1022.5,100,2.1,19.4,46,5
3850,P165S+V165S,Bachoco OK Foods,AR,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103094268,2022-12-09 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 3471.4244.6345.10033.15158 |
03/29/2023",FSIS22211392,Pan-Susceptible,Friday,-94.3831933,35.4240741,2022-12-09,63.9,52,57.1,0,73.1,,0,0,8.1,9.1,315.1,1020.6,31,8,60.5,47.3,2022-12-08,63.1,55.8,59.5,1.471,97,rain,0,0,13.9,9,67.6,1020.1,99.7,7.4,29.7,58.6,2022-12-07,57.8,50,54.2,0.728,91.6,rain,0,0,10.3,8.9,296.2,1021.6,99.5,6.6,18.8,51.7,2022-12-06,65.2,49.8,56.1,0,88,,0,0,20.8,10.2,336.1,1012.5,85.2,8.5,37.4,52.4,5
4491,P559,"Tyson Foods, Inc.",AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103095935,2022-12-09 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp - 142.152.179.9751.14675 |
03/29/2023",FSIS12319230,Pan-Susceptible,Friday,-86.1957949,34.2722428,2022-12-09,64.5,59.8,62.5,0.24,95.6,rain,0,0,13.9,6.9,259.5,1019.7,98.4,4.1,20.2,61.2,2022-12-08,71.7,60.7,64.1,0.016,91.8,rain,0,0,19.5,12.5,246,1022.3,66.6,5.3,52.7,61.5,2022-12-07,68,60.7,64.3,0.266,96.7,rain,0,0,19.5,10.8,234,1024.2,99.8,4,13.1,63.4,2022-12-06,69.3,53.6,61.2,0.077,95.6,rain,0,0,23,11.8,180,1019.1,91.3,5.2,17.6,59.9,5
5309,P6137A,"Foster Poultry Farms, LLC",CA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103097495,2022-12-09 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-119.7549254,36.5587612,2022-12-09,58.8,40.7,48.6,0,77.2,,0,0,10.3,9.2,123.3,1022.1,55.8,7.1,112.4,41.2,2022-12-08,56,36.9,46,0,84.5,,0,0,6.9,5.2,87,1026,47.3,5.7,91.2,41.3,2022-12-07,56.7,42.5,48.5,0,85.6,,0,0,7.8,5.8,314.9,1023.4,64.1,6.7,66.8,44.1,2022-12-06,59,41.6,49.4,0.003,83,rain,0,0,14.5,8.2,334.5,1017.8,68.5,9.1,115.4,44.1,5
6530,M7559+P134,David Elliot Poultry Farm Inc.,PA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103098503,2022-12-09 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-75.6821083,41.3888491,2022-12-09,42,28.1,34.6,0,73,,0,0,13.9,8.1,28.3,1026.4,19.5,9.9,114.3,26.4,2022-12-08,49.8,37.8,44.3,0,71.7,,0,0,31.1,16.2,341.9,1024.4,94.2,9.8,38.6,35.6,2022-12-07,55,49.9,51.7,0.082,93.2,rain,0,0,32.2,10.2,247.5,1020.4,99.6,5.2,38.5,49.7,2022-12-06,53.8,34.9,46,0.685,82.3,rain,0,0,31.8,10.1,102.4,1023.1,86.2,7,15,40.7,5
126518,P46826,"SHENANDOAH VALLEY
ORGANIC",VA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103091984,2022-12-09 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-78.8657801,38.4601499,2022-12-09,44.9,39.7,42.5,0.004,78,rain,0,0,10.3,6.7,18.1,1024.3,98.9,9.9,39.4,36.1,2022-12-08,52.8,42.4,47.4,0.03,89.7,rain,0,0,11.4,5.7,31.9,1024.3,87.7,5.8,33.2,44.3,2022-12-07,61.5,46.4,51.8,0.024,98.2,rain,0,0,20.1,4.8,86.8,1021.8,69.6,7.6,20.8,51.3,2022-12-06,48.4,39.8,44.4,0.054,86.2,rain,0,0,28.2,6.9,221.3,1022.1,99,9.5,18,40.1,5
6164918,P47016,"The Best Dressed Chicken,
Inc.",SC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103091712,2022-12-09 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Friday,-81.7201698,33.915734,2022-12-09,62.2,50.3,56,0.145,95.3,rain,0,0,12.8,11.4,48.7,1020.8,100,5.1,20,54.7,2022-12-08,69.8,60.4,64,0,92.8,,0,0,6.9,5.2,300.8,1021.9,74.5,6,19.2,61.8,2022-12-07,70.9,53.7,62,0.002,94.2,rain,0,0,17.9,8.5,233.5,1025,69.1,4.7,42.7,60.2,2022-12-06,58.9,47.7,53.1,0.739,97.6,rain,0,0,12.8,6,84.6,1022.9,100,3.2,16.8,52.4,5
2,P32,"Mar-Jac Poultry, Inc.",GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103092406,2022-12-11 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Sunday,-83.8291133,34.2787878,2022-12-11,51.2,47.9,49.7,0,93.3,,0,0,9.2,5.8,116.5,1020.9,99.6,7.6,16.3,47.8,2022-12-10,55.1,48.8,50.9,0,90.5,,0,0,10.3,8.1,93.6,1022.7,86.3,5.7,44.8,48.1,2022-12-09,62,52.1,57.5,0.105,94.9,rain,0,0,11.4,10.3,83.5,1020.1,96.6,5.6,15.3,56.1,2022-12-08,71.9,61.1,65.2,0,90.5,,0,0,11.4,10.3,268.5,1021.8,73,6.6,66.9,62.2,7
750,P19128,"Case Farms of North
Carolina, Inc.",NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103098290,2022-12-11 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Sunday,-80.8445903,35.701028,2022-12-11,52.2,43.1,47.5,0,81.2,,0,0,6.9,3.8,272.9,1021.2,89.2,9.7,45.1,41.9,2022-12-10,50,44.7,47.2,0,83.3,,0,0,6.9,5.3,63.3,1023.8,99.6,9.1,42,42.3,2022-12-09,54.1,47.2,49.6,0.089,93.3,rain,0,0,15,10.3,55.8,1022.5,100,6.6,25.3,47.7,2022-12-08,64.4,51.5,57.5,0.064,90.1,rain,0,0,12.8,6.4,52.8,1022.5,98.6,5.4,57.2,54.4,7
3879,P7085+V7085,"Tyson Foods, Inc",OK,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103104415,2022-12-11 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Sunday,-76.2999535,40.7380319,2022-12-11,35.2,32,34.1,0.084,89.7,"rain, snow",2.1,0.7,17.2,6.9,100.7,1021.9,100,5.1,12.7,31.3,2022-12-10,42.1,21,31.6,0,68.4,,0,0,15,4.9,36.2,1027.3,14.9,9.9,100.3,21.8,2022-12-09,43.6,29.5,35.3,0,69.2,,0,0,16.1,7,3.6,1026.2,8.6,9.9,109.5,25.9,2022-12-08,47.3,36.6,44.6,0,73.1,,0,0,20.8,9.8,343.7,1024.9,75.5,9.1,50,36.2,7
4567,P1307,Mar-Jac Poultry-AL,AL,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103092414,2022-12-11 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. jejuni,,"FSIS_Camp - 67.73.78.81.7770.18852 |
03/29/2023",FSIS12319236,Pan-Susceptible,Sunday,-87.2760356,33.8180823,2022-12-11,62.2,55.4,59.1,0.712,99.1,rain,0,0,12.8,6.4,43.3,1019.3,99.3,6.9,298.8,58.9,2022-12-10,66.2,48.9,57.8,0.363,94.1,rain,0,0,11.4,10.5,43.6,1020.7,94.7,5.8,309.1,56,2022-12-09,68.2,59.4,64.1,0.193,97.4,rain,0,0,13.9,6,281,1019.6,97.4,6.6,220.9,63.3,2022-12-08,75.1,59.2,65.1,0.015,92.7,rain,0,0,24.2,8.2,244.7,1021.9,82,5.1,338.6,62.6,7
3,P40,Pilgrim's Pride Corporation,GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103093679,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-83.826709,34.2854113,2022-12-12,57.8,47.9,52.5,0,85,,0,0,10.3,8,89.2,1019.8,72.3,7.2,92.8,47.8,2022-12-11,51.2,47.9,49.7,0,93.3,,0,0,9.2,5.8,116.5,1020.9,99.5,7.6,16.3,47.8,2022-12-10,55.1,48.8,50.9,0,90.5,,0,0,10.3,8.1,93.5,1022.7,86.4,5.8,44.8,48.1,2022-12-09,62,52.1,57.5,0.104,94.9,rain,0,0,11.4,10.3,83.4,1020.1,96.5,5.6,15.3,56.1,1
63,P2686,"Keystone Foods, LLC",GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103099737,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-84.1545577,31.2899284,2022-12-12,62.4,58.5,60.1,0.013,88.1,rain,0,0,13.9,7.1,72.8,1019.1,99,8,58,56.5,2022-12-11,66,57.2,61,0.009,85.2,rain,0,0,11.4,5.7,70.6,1020.8,97.4,8.9,71.8,56.4,2022-12-10,63.2,56.8,60.4,0,87.9,,0,0,11.4,6.9,44.9,1021.5,84.4,6.5,34.2,56.7,2022-12-09,77.3,53.6,63.6,0,85.1,,0,0,10.3,7.7,283.4,1020.5,56.3,5.9,116.8,58.5,1
245,P18873,"Tyson Foods, Inc.",GA,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103101518,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-84.1426892,34.2055162,2022-12-12,58.8,49,53.2,0,86.6,,0,0,10.3,6.1,92.1,1020.1,80.2,7.6,387.3,49,2022-12-11,51.4,48.5,50.2,0.045,94.3,rain,0,0,8.1,5.7,97.1,1021.3,99.8,7.2,304.4,48.6,2022-12-10,55.3,49.4,51.6,0,91.8,,0,0,10.3,7.1,86.1,1023,94.2,6.9,323.7,49.2,2022-12-09,61.7,52.9,58.3,0.253,95.8,rain,0,0,10.3,8.4,65.1,1020.3,93.6,5.4,256.9,57.1,1
566,P843,Pilgrim's Pride Corporation,NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103100081,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Positive,Typhimurium,,"SALM1.0 - 6779.2.5.56 |
01/18/2023",FSIS32308441,Fis Tet,,Positive,C. jejuni,,"FSIS_Camp - 10.10.455.542.7864 |
03/29/2023",FSIS32308670,Pan-Susceptible,Monday,-79.2349264,35.5607976,2022-12-12,51.6,33.3,41.8,0,83,,0,0,15,8.2,35.7,1021.5,40,8.9,120.2,36.2,2022-12-11,52,42.3,46.1,0,79.1,,0,0,6.9,4.3,348.1,1021.6,82.5,9.9,62,39.7,2022-12-10,49.5,42.2,45.7,0,75.1,,0,0,11.4,7.2,28.6,1024.6,100,9.9,65.6,38,2022-12-09,53,43.5,48.7,0.215,90,rain,0,0,17.2,9.3,36.4,1023.1,89.5,8.5,67.8,45.6,1
567,M7478+P1,"Tyson Foods, Inc.",NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103096611,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-76.2999535,40.7380319,2022-12-12,36,29.5,34.2,0,78.3,,0,0.4,24.2,10.4,344.6,1022.7,98.4,9.2,30.6,28.1,2022-12-11,35.2,32,34.1,0.084,89.7,"rain, snow",2.1,0.7,17.2,6.9,100.7,1021.9,100,5.1,12.7,31.3,2022-12-10,42.1,21,31.6,0,68.4,,0,0,15,4.9,36.2,1027.3,14.9,9.9,100.3,21.8,2022-12-09,43.6,29.5,35.3,0,69.2,,0,0,16.1,7,3.6,1026.2,8.6,9.9,109.5,25.9,1
656,M7428+P7428+V7428,"Joyce Foods, Inc.",NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103097974,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 250.1089.4079.7407 |
03/29/2023",FSIS32308695,Pan-Susceptible,Monday,-80.3733464,36.0417573,2022-12-12,53.2,36.8,44.5,0,72.2,,0,0,12.8,8.6,27.2,1021.4,3.6,9.3,111.9,35,2022-12-11,52.2,43.2,47.4,0,71.8,,0,0,6.9,5.3,341.5,1021.4,89.6,9.9,65.1,38.7,2022-12-10,49.1,44.2,46.3,0,77.9,,0,0,10.3,6.6,61.1,1024.4,99.5,9.9,50.2,39.6,2022-12-09,52.4,47,48.4,0.18,94,rain,0,0,16.1,9.4,49.8,1023,100,6.3,21.9,46.7,1
696,P9197,"Perdue Foods, LLC.",NC,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103092018,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-77.6339492,35.7026113,2022-12-12,50.4,33.2,42.2,0,75.9,,0,0,19.7,11.6,18.7,1021.7,47.3,8,106.5,34.2,2022-12-11,55.2,43.2,48.1,0,81.1,,0,0,6.9,4.9,344.1,1021.4,82.3,9.3,71.2,42.4,2022-12-10,51.3,35.9,44.8,0,74.7,,0,0,10.3,8.4,16.3,1024.9,75.3,9.8,79.9,36.8,2022-12-09,53,43.9,50,0.003,73.7,rain,0,0,17.2,10,21.4,1023.4,96.2,9.6,59.7,41.7,1
2111,P17340,Pilgrim's Pride Corporation,KY,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103100919,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-88.6603826,36.7236784,2022-12-12,51.4,37.4,42.5,0,76.5,,0,0,13.9,9.1,75.9,1022.4,47.9,9.8,88.7,35.3,2022-12-11,45,41.1,43.4,0,90.1,,0,0,17.2,8.5,35.1,1022.7,100,7.1,24.8,40.6,2022-12-10,48.1,42.8,45.3,0.252,96.6,rain,0,0,10.3,5.8,32.5,1021.5,93.9,5.4,15.1,44.4,2022-12-09,53.7,46.3,50.2,0,97.1,,0,0,12.8,7.9,252.8,1020.4,79,4.4,34.3,49.3,1
2173,P19514,"Tyson Foods, Inc.",KY,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103095255,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Positive,C. coli,,"FSIS_Camp - 195.213.251.280.9789 |
03/29/2023",FSIS32308688,Pan-Susceptible,Monday,-75.052747,39.526134,2022-12-12,42.2,33,38.2,0,76.9,,0,0,25.3,15,338,1021.3,68.2,9.5,21.4,31.3,2022-12-11,46.6,37.9,42,0.039,88.3,rain,0,0,23,11.6,25.9,1021.7,98.5,9.2,12.2,38.8,2022-12-10,43.9,27.3,36,0,67.4,,0,0,15,10.7,32.9,1026.8,20.3,9.9,38.4,26.1,2022-12-09,47.1,27.2,38.6,0,66.6,,0,0,20.8,13.6,5.3,1024.9,2.8,9.9,42.2,27.8,1
2250,P764,"Perdue Foods, LLC",MD,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103092195,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-75.606561,38.3661104,2022-12-12,44.8,37.4,40.6,0,74.7,,0,0,21.9,13.7,342,1021.5,70.6,9.7,33.8,32.9,2022-12-11,51.9,42.2,46.7,0.001,87.5,rain,0,0,8.1,11.1,348.4,1021.4,96,9.9,29.9,43.2,2022-12-10,51,28.2,39.4,0,76.9,,0,0,15,10.1,19.1,1026.1,38.8,9.9,59.9,32.5,2022-12-09,49.8,30.9,42.2,0,68.9,,0,0,18.3,10.4,7.2,1024.6,14.7,9.9,62.9,32.3,1
2267,P1318,"Perdue Foods, LLC",DE,HC_CH_CARC01,"HACCP Verification for
Young Chicken Carcasses",103098044,2022-12-12 00:00:00,"Animal-Chicken-Broiler / Young
Chicken Carcass Rinse",Negative,,,,,,,Negative,,,,,,Monday,-75.3820922,38.6980472,2022-12-12,43.1,37.1,40.2,0,75.9,,0,0,25.3,10.3,357.6,1021.4,69.5,9.1,34.2,33,2022-12-11,51.2,43.1,46.7,0.024,87,rain,0,0,21.9,12.7,14.7,1021.4,97,9.1,26,43.1,2022-12-10,50,29.9,40.4,0,72.3,,0,0,20.8,12.7,25.9,1026.1,29.2,9.9,101,32,2022-12-09,47.9,32,42.7,0,64.2,,0,0,20.8,13.9,21.2,1024.7,13.7,9.9,110.4,31.1,1
